ENCODED_MCT,TA_YM,MCT_OPE_MS_CN,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_UE_CUS_CN,RC_M1_AV_NP_AT,APV_CE_RAT,DLV_SAA_RAT,M1_SME_RY_SAA_RAT,M1_SME_RY_CNT_RAT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,survive,day_diff,quaters
DF334CC79E,202408,3,3,4,3,2,1,35.2,135.0,69.6,14.3,15.3,17.1,8.0,8.7381,11.1033,13.6656,21.9438,10.2492,4.5619,5.7967,7.1344,11.4562,5.3508,14.2,7.98,28.8,11.5,59.6,한식-육류/고기,답십리,1,2196,3
DF334CC79E,202410,3,3,4,4,2,6,27.7,103.8,43.4,14.9,15.6,17.1,7.7,8.2656,11.808,13.448,21.1232,10.8896,4.3344,6.192,7.052,11.0768,5.7104,16.98,4.14,39.3,14.3,46.4,한식-육류/고기,답십리,1,2257,4
DF334CC79E,202411,3,3,4,4,2,1,37.4,112.5,58.3,15.3,15.8,16.9,7.9,8.5398,12.1808,13.7034,20.7868,10.9892,4.3602,6.2192,6.9966,10.6132,5.6108,16.95,5.93,30.8,10.3,59.0,한식-육류/고기,답십리,1,2287,4
DF334CC79E,202412,3,3,4,4,2,6,39.9,84.3,55.4,19.0,15.9,16.2,7.7,8.2212,12.7296,13.5915,20.4867,11.3373,4.1788,6.4704,6.9085,10.4133,5.7627,16.56,5.16,42.9,2.9,54.3,한식-육류/고기,답십리,1,2318,4
DF67DE190B,202403,3,3,2,2,4,3,-999999.9,88.7,206.7,21.3,0.0,17.3,-999999.9,14.637,6.2832,1.2138,1.3804,0.2856,46.863,20.1168,3.8862,4.4196,0.9144,8.58,8.46,2.0,2.0,96.1,한식-단품요리일반,비상권,1,1822,1
DF67DE190B,202305,4,3,2,2,4,1,-999999.9,110.8,222.1,21.6,0.0,17.1,-999999.9,15.252,6.5682,1.1808,1.353,0.246,46.748,20.1318,3.6192,4.147,0.754,8.58,10.0,2.8,2.2,95.0,한식-단품요리일반,비상권,1,1517,2
DF7492A3E8,202310,6,4,2,2,5,1,-999999.9,96.0,151.5,53.4,0.0,11.5,-999999.9,10.479,13.8223,16.1177,6.8363,2.6447,10.521,13.8777,16.1823,6.8637,2.6553,41.23,9.68,77.7,3.0,19.3,아이스크림/빙수,비상권,1,172,4
DF7492A3E8,202308,6,3,1,2,5,1,-999999.9,116.4,169.5,63.3,0.0,10.6,-999999.9,10.5472,13.8752,16.9472,6.7072,3.072,10.0528,13.2248,16.1528,6.3928,2.928,40.07,20.75,80.7,2.5,16.8,아이스크림/빙수,비상권,1,111,3
DF809D8AFF,202409,5,3,2,1,5,4,-999999.9,97.8,138.8,27.8,0.0,14.6,-999999.9,4.6928,7.8772,7.1649,12.3186,9.8465,6.5072,10.9228,9.9351,17.0814,13.6535,33.52,6.63,59.2,8.8,31.9,베이커리,비상권,1,216,3
DF8B176772,202412,4,4,3,3,5,1,5.5,104.3,90.5,16.4,26.4,18.0,7.8,14.823,19.5372,8.505,3.5478,2.187,15.677,20.6628,8.995,3.7522,2.313,28.72,5.45,18.5,29.6,51.9,카페,성수,1,1352,4
DF8B176772,202303,4,3,2,2,5,2,1.3,118.1,103.0,20.5,26.8,11.1,8.6,18.13,20.461,7.7182,3.885,1.6058,16.87,19.039,7.1818,3.615,1.4942,35.38,8.88,20.2,27.9,51.9,카페,성수,1,711,1
DF8B176772,202407,4,3,2,2,5,2,0.7,129.0,98.2,21.2,27.7,14.2,8.2,14.13,18.2277,8.2425,3.9093,2.5905,15.87,20.4723,9.2575,4.3907,2.9095,28.07,7.9,13.5,29.7,56.8,카페,성수,1,1199,3
DF8B176772,202405,4,3,2,3,4,1,1.1,104.5,69.0,22.6,28.8,14.5,7.8,13.3276,17.941,8.4812,4.194,2.6562,15.2724,20.559,9.7188,4.806,3.0438,25.37,10.1,15.3,18.4,66.3,카페,성수,1,1138,2
DF8B176772,202404,4,4,3,3,5,1,2.2,72.7,55.7,27.3,31.6,14.4,8.0,16.3742,22.9121,11.0143,5.4188,3.2984,11.4258,15.9879,7.6857,3.7812,2.3016,25.06,8.23,11.1,17.8,71.1,카페,성수,1,1107,2
DF916D9BA2,202401,2,5,5,5,3,1,-999999.9,22.0,19.2,43.9,47.8,19.5,9.9,0.8556,8.2708,29.0191,12.4062,20.7483,0.3444,3.3292,11.6809,4.9938,8.3517,21.31,6.56,62.5,0.0,37.5,백반/가정식,신금호,1,4276,1
DF916D9BA2,202406,2,5,5,5,3,1,-999999.9,15.9,14.4,48.7,52.7,18.9,8.7,0.0,4.4352,32.3136,17.82,24.552,0.0,1.1648,8.4864,4.68,6.448,21.74,13.04,71.4,0.0,28.6,백반/가정식,신금호,1,4427,2
DF916D9BA2,202409,2,5,5,5,2,1,-999999.9,10.7,7.7,52.6,57.8,18.9,9.7,0.0,2.1286,25.1762,15.7076,30.3876,0.0,0.7714,9.1238,5.6924,11.0124,29.79,2.13,25.0,0.0,75.0,백반/가정식,신금호,1,4519,3
DFC09E5F2A,202305,2,2,1,1,5,3,-999999.9,127.2,199.3,19.2,10.1,13.8,10.9,2.5773,6.4614,11.6523,8.6031,6.9696,4.5227,11.3386,20.4477,15.0969,12.2304,49.73,4.98,77.9,3.5,18.6,베이커리,행당,1,3740,2
DFC09E5F2A,202404,2,2,1,1,5,2,-999999.9,139.2,205.0,17.6,10.8,14.4,9.2,2.52,6.336,11.772,8.352,7.02,4.48,11.264,20.928,14.848,12.48,50.03,4.66,82.1,2.7,15.2,베이커리,행당,1,4075,2
DFCD699E8D,202403,4,6,6,6,6,,-999999.9,0.0,0.0,89.1,0.0,12.1,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,축산물,비상권,1,886,1
DFE427F21C,202410,5,3,2,2,4,4,33.5,151.7,259.1,15.7,17.0,16.0,8.5,14.076,18.423,17.871,13.662,4.968,6.324,8.277,8.029,6.138,2.232,40.02,6.19,76.6,5.5,18.0,도시락,행당,1,336,4
DFE427F21C,202402,6,3,3,3,4,1,22.7,144.6,220.5,61.2,46.0,14.9,9.6,12.614,13.923,17.255,11.2455,4.4625,8.586,9.477,11.745,7.6545,3.0375,31.35,23.43,80.7,6.4,12.8,도시락,행당,1,91,1
DFE427F21C,202412,5,3,2,2,4,5,27.6,165.3,283.3,13.8,16.8,15.9,8.5,13.5876,18.3196,17.3732,13.2496,5.07,6.5124,8.7804,8.3268,6.3504,2.43,40.3,5.57,76.0,6.4,17.6,도시락,행당,1,397,4
DFE427F21C,202407,5,3,2,2,5,4,33.0,114.8,265.2,29.7,25.4,16.0,9.3,13.8483,17.6616,17.6616,13.0455,4.683,6.8517,8.7384,8.7384,6.4545,2.317,38.37,8.3,73.8,8.5,17.7,도시락,행당,1,244,3
DFE427F21C,202403,6,3,2,2,4,4,23.4,135.9,230.1,54.1,40.2,14.4,9.2,12.7512,15.2152,17.0632,12.012,4.5584,7.9488,9.4848,10.6368,7.488,2.8416,34.87,22.31,81.8,1.4,16.8,도시락,행당,1,122,1
DFE427F21C,202401,6,3,2,2,5,3,30.3,117.9,231.2,68.2,54.8,14.6,9.6,11.8728,14.6664,17.2272,9.7776,4.656,8.5272,10.5336,12.3728,7.0224,3.344,26.72,53.02,65.3,8.8,25.9,도시락,행당,1,62,1
DFE96F9825,202409,3,4,5,5,2,1,-999999.9,48.5,10.4,32.9,59.7,7.3,8.3,0.0,10.7184,8.2215,11.5101,30.45,0.0,6.8816,5.2785,7.3899,19.55,32.14,5.36,57.1,14.3,28.6,식품 제조,금남시장,1,1624,3
DFE96F9825,202402,4,6,5,5,5,1,-999999.9,3.2,7.5,43.7,70.1,7.9,8.7,0.0,2.8215,2.3463,5.643,18.8595,0.0,6.6785,5.5537,13.357,44.6405,15.25,5.08,25.0,0.0,75.0,식품 제조,금남시장,1,1410,1
DFE96F9825,202304,4,5,5,5,4,1,-999999.9,7.3,14.2,56.7,72.2,11.2,8.6,0.9316,2.329,0.4658,4.6306,19.043,2.4684,6.171,1.2342,12.2694,50.457,13.46,11.54,42.9,0.0,57.1,식품 제조,금남시장,1,1105,2
E00E398B70,202309,3,5,5,5,4,1,94.7,8.3,12.2,69.5,65.2,16.2,10.1,5.089,22.3189,10.8323,21.6646,12.7225,1.911,8.3811,4.0677,8.1354,4.7775,30.26,2.63,80.0,0.0,20.0,치킨,신금호,1,2216,3
E00E398B70,202310,3,5,5,5,4,1,88.5,20.0,32.4,69.6,66.3,16.6,9.0,5.772,21.904,12.21,20.572,13.542,2.028,7.696,4.29,7.228,4.758,32.43,6.76,81.8,0.0,18.2,치킨,신금호,1,2247,4
E00E398B70,202402,3,5,5,5,3,1,97.0,4.5,5.6,70.3,67.3,17.9,9.6,5.4471,25.7721,13.2519,20.325,16.4226,1.2529,5.9279,3.0481,4.675,3.7774,38.98,0.0,100.0,0.0,0.0,치킨,신금호,1,2368,1
E014ED20D7,202306,2,6,5,5,6,1,93.0,0.3,2.4,87.1,79.8,16.9,8.3,3.6108,26.9892,8.9964,19.8288,1.7748,2.2892,17.1108,5.7036,12.5712,1.1252,19.35,3.23,100.0,0.0,0.0,한식-단품요리일반,금남시장,1,3544,2
E014ED20D7,202307,2,6,5,5,6,1,68.6,0.3,2.4,87.3,80.6,17.0,9.2,4.0931,32.5435,8.1191,20.3313,2.013,2.0069,15.9565,3.9809,9.9687,0.987,19.35,6.45,100.0,0.0,0.0,한식-단품요리일반,금남시장,1,3575,3
E014ED20D7,202312,2,6,5,5,5,1,80.8,0.4,2.7,88.0,80.7,17.3,8.0,2.9756,36.1224,8.996,18.0612,2.9756,1.3244,16.0776,4.004,8.0388,1.3244,13.04,8.7,50.0,0.0,50.0,한식-단품요리일반,금남시장,1,3728,4
E014ED20D7,202403,2,6,5,5,4,1,59.8,0.8,1.3,88.5,81.6,17.3,9.3,0.0,35.1549,10.0701,15.075,0.0,0.0,23.1451,6.6299,9.925,0.0,8.33,8.33,0.0,0.0,100.0,한식-단품요리일반,금남시장,1,3819,1
E02749FC67,202301,6,5,4,4,3,1,-999999.9,21.4,21.9,84.6,67.3,14.8,8.0,26.013,12.987,0.0,0.0,0.0,40.687,20.313,0.0,0.0,0.0,15.38,100.0,8.3,8.3,83.3,카페,성수,1,18,1
E03321589B,202312,3,3,3,3,3,5,-999999.9,100.4,192.5,15.1,19.9,19.3,8.4,4.7652,13.2126,14.9454,20.216,19.0608,1.8348,5.0874,5.7546,7.784,7.3392,36.59,5.26,32.6,32.6,34.8,한식-육류/고기,성수,1,3140,4
E04BA9BDD4,202312,1,3,4,4,2,1,-999999.9,73.4,56.7,24.8,0.0,12.2,-999999.9,0.6969,3.03,7.9689,9.4839,9.1203,1.6031,6.97,18.3311,21.8161,20.9797,41.51,5.19,93.1,0.0,6.9,축산물,비상권,1,7779,4
E05D8AE16A,202407,4,4,3,3,5,1,6.1,57.6,81.1,44.3,51.9,15.9,9.3,8.835,12.2075,9.785,11.1625,5.51,9.765,13.4925,10.815,12.3375,6.09,19.58,9.17,61.3,8.0,30.7,분식,왕십리,1,657,3
E05D8AE16A,202409,4,5,4,4,5,1,16.9,31.9,47.7,44.5,51.9,15.7,9.0,8.911,12.194,9.849,10.3649,5.5342,10.089,13.806,11.151,11.7351,6.2658,18.87,5.47,58.5,12.2,29.3,분식,왕십리,1,718,3
E05D8AE16A,202307,5,5,4,4,5,1,-999999.9,20.0,33.8,50.7,53.6,9.5,9.7,10.7214,11.2224,10.6212,11.7234,5.8116,10.6786,11.1776,10.5788,11.6766,5.7884,20.5,4.84,68.6,8.6,22.9,분식,왕십리,1,291,3
E06F67F152,202410,3,3,4,4,2,1,-999999.9,61.1,37.3,43.8,28.9,17.8,9.2,12.2108,29.4056,11.2763,6.6038,2.8035,7.3892,17.7944,6.8237,3.9962,1.6965,15.15,11.62,19.0,28.6,52.4,이자카야,뚝섬,1,2515,4
E08EC54D85,202311,5,5,5,5,4,1,94.2,7.6,10.7,73.0,0.0,17.5,-999999.9,16.525,17.3843,15.7318,8.2625,8.2625,8.475,8.9157,8.0682,4.2375,4.2375,14.08,11.27,37.5,0.0,62.5,한식-육류/고기,비상권,1,525,4
E08EC54D85,202404,4,5,5,5,4,1,96.1,3.8,6.4,74.7,0.0,17.5,-999999.9,21.8834,15.2482,15.2482,8.5492,2.871,12.4166,8.6518,8.6518,4.8508,1.629,11.48,8.2,60.0,0.0,40.0,한식-육류/고기,비상권,1,677,2
E08EC54D85,202409,4,5,5,5,3,1,97.2,4.2,4.0,77.4,0.0,17.1,-999999.9,21.5002,16.4315,6.3498,11.4185,0.0,17.0998,13.0685,5.0502,9.0815,0.0,4.44,6.67,0.0,0.0,100.0,한식-육류/고기,비상권,1,830,3
E08EC54D85,202303,5,6,6,6,6,6,100.0,0.0,0.0,82.9,0.0,9.6,-999999.9,17.6607,15.3819,14.8122,12.5334,2.8485,10.2393,8.9181,8.5878,7.2666,1.6515,8.41,0.0,-999999.9,-999999.9,-999999.9,한식-육류/고기,비상권,1,281,1
E08EC54D85,202308,5,5,5,5,4,1,97.1,4.9,14.8,83.5,0.0,11.5,-999999.9,14.7744,14.2272,17.024,9.12,5.6544,9.5256,9.1728,10.976,5.88,3.6456,16.48,4.4,60.0,0.0,40.0,한식-육류/고기,비상권,1,434,3
E08EC54D85,202310,5,5,5,5,4,1,93.8,9.6,22.5,86.4,0.0,11.8,-999999.9,17.93,14.67,15.5176,8.9976,8.15,9.57,7.83,8.2824,4.8024,4.35,17.39,10.14,50.0,0.0,50.0,한식-육류/고기,비상권,1,495,4
E0A583DB58,202404,4,5,3,4,5,1,-999999.9,22.4,27.0,55.7,51.0,14.4,9.3,4.9842,12.6096,11.4168,8.3496,5.2824,6.7158,16.9904,15.3832,11.2504,7.1176,22.25,7.23,58.5,4.9,36.6,카페,금남시장,1,756,2
E0B79043DA,202305,5,6,6,6,6,,-999999.9,0.0,0.0,77.9,71.2,11.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-999999.9,-999999.9,-999999.9,축산물,마장동,1,531,2
E0B79043DA,202302,5,6,6,6,6,,-999999.9,0.0,0.0,78.2,71.2,10.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-999999.9,-999999.9,-999999.9,축산물,마장동,1,439,1
E0F74B2307,202310,6,6,5,5,6,1,-999999.9,0.1,1.2,91.0,72.0,17.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,한식-단품요리일반,성수,1,26,4
E10B522E89,202311,1,1,2,2,1,4,0.5,1046.8,411.2,0.7,2.9,19.4,8.3,13.1988,11.8401,10.0932,17.469,12.0989,7.2012,6.4599,5.5068,9.531,6.6011,23.94,5.68,31.3,28.7,40.0,한식-육류/고기,한양대,1,6870,4
E10B522E89,202401,1,1,2,2,2,4,0.9,655.6,321.2,0.8,2.9,19.5,9.3,13.134,11.814,10.296,17.952,12.804,6.766,6.086,5.304,9.248,6.596,23.66,4.85,41.5,19.1,39.4,한식-육류/고기,한양대,1,6932,1
E12C68864A,202405,2,4,4,4,4,1,-999999.9,28.4,49.2,54.7,48.1,17.5,8.9,3.2824,9.325,18.65,17.531,25.8116,1.1176,3.175,6.35,5.969,8.7884,16.49,8.77,44.8,0.0,55.2,한식-국밥/설렁탕,금남시장,1,5096,2
E12C68864A,202306,2,5,4,4,4,1,-999999.9,22.3,41.1,57.4,52.2,16.9,8.3,4.326,11.8965,17.5924,19.6833,18.5297,1.674,4.6035,6.8076,7.6167,7.1703,15.12,10.85,80.0,3.3,16.7,한식-국밥/설렁탕,금남시장,1,4760,2
E145D9B3BC,202309,5,5,4,4,4,1,-999999.9,14.4,24.2,37.9,0.0,10.9,-999999.9,0.7596,1.5192,3.2494,10.55,26.1218,1.0404,2.0808,4.4506,14.45,35.7782,9.04,7.83,7.1,0.0,92.9,농산물,비상권,1,257,3
E14648B415,202405,5,5,5,5,4,1,94.2,3.6,6.2,80.5,0.0,17.5,-999999.9,26.8233,16.5567,16.5567,2.0967,10.3389,10.2767,6.3433,6.3433,0.8033,3.9611,9.38,6.25,33.3,0.0,66.7,아이스크림/빙수,비상권,1,339,2
E14648B415,202404,5,5,4,5,4,1,88.5,11.5,20.4,81.4,0.0,17.5,-999999.9,27.075,18.05,15.8118,2.2382,9.025,10.425,6.95,6.0882,0.8618,3.475,10.0,10.0,75.0,0.0,25.0,아이스크림/빙수,비상권,1,308,2
E14648B415,202402,5,5,5,5,4,1,97.3,2.5,4.4,85.2,0.0,17.5,-999999.9,23.3766,20.4984,17.55,2.9484,5.8266,9.9234,8.7016,7.45,1.2516,2.4734,4.35,13.04,0.0,0.0,100.0,아이스크림/빙수,비상권,1,247,1
E19118E99D,202408,4,2,3,3,2,1,16.9,276.1,96.5,5.3,16.2,17.1,11.6,25.245,14.484,5.1,4.641,1.53,24.255,13.916,4.9,4.459,1.47,11.0,7.48,18.6,7.1,74.3,한식-육류/고기,한양대,1,1552,3
E19118E99D,202406,4,1,3,3,2,1,16.7,351.2,125.8,5.8,17.7,17.3,10.9,26.061,14.229,4.641,4.692,1.428,25.039,13.671,4.459,4.508,1.372,10.95,8.8,19.8,7.0,73.3,한식-육류/고기,한양대,1,1490,2
E19118E99D,202405,4,2,3,3,2,1,25.8,285.9,113.2,6.0,17.8,17.5,11.4,26.5104,14.6754,4.8918,4.9444,1.6832,23.8896,13.2246,4.4082,4.4556,1.5168,11.75,8.36,19.3,1.2,79.5,한식-육류/고기,한양대,1,1460,2
E19118E99D,202305,4,2,3,3,2,1,46.4,195.0,85.8,5.9,20.7,17.1,9.3,28.1736,15.1489,6.2608,4.7515,1.6211,22.2264,11.9511,4.9392,3.7485,1.2789,11.95,6.31,21.9,4.7,73.4,한식-육류/고기,한양대,1,1094,2
E19118E99D,202308,4,2,3,3,2,1,47.5,178.9,73.2,6.1,21.1,17.0,8.7,28.2295,14.9812,5.4782,5.4782,1.7888,22.2705,11.8188,4.3218,4.3218,1.4112,12.43,5.64,25.0,3.6,71.4,한식-육류/고기,한양대,1,1186,3
E19551340F,202404,5,1,2,2,2,1,2.4,334.2,273.7,9.0,0.0,18.9,-999999.9,17.2209,16.4667,3.9386,3.3101,1.0056,23.8791,22.8333,5.4614,4.5899,1.3944,7.81,13.32,5.7,9.7,84.6,일식당,비상권,1,287,2
E1AA339E20,202402,3,2,1,1,4,1,13.8,401.3,468.4,5.3,8.1,11.7,9.6,0.3528,2.9988,9.0552,10.6428,6.3798,0.8472,7.2012,21.7448,25.5572,15.3202,49.61,7.14,85.0,2.9,12.0,반찬,행당,1,2542,1
E1AA339E20,202312,3,2,2,2,4,1,26.7,312.6,403.8,5.3,8.2,11.9,10.5,0.3783,3.0555,9.1665,10.3596,6.1692,0.9217,7.4445,22.3335,25.2404,15.0308,49.7,5.14,85.6,2.3,12.0,반찬,행당,1,2482,4
E1AA339E20,202412,3,2,2,2,4,2,28.0,319.1,385.6,5.2,8.3,14.2,8.5,0.259,2.1238,7.4333,10.0233,6.0347,0.741,6.0762,21.2667,28.6767,17.2653,52.46,4.29,81.7,4.2,14.1,반찬,행당,1,2848,4
E1AA339E20,202404,3,2,1,2,4,1,20.9,298.2,399.1,5.3,8.6,11.4,9.2,0.3245,2.9205,8.732,11.033,6.49,0.7755,6.9795,20.868,26.367,15.51,49.78,5.67,88.4,1.3,10.3,반찬,행당,1,2603,2
E1DF41CE78,202303,5,5,5,5,4,1,96.5,6.8,9.8,73.3,56.0,16.7,8.8,7.163,7.8793,6.4467,12.6295,3.5815,11.837,13.0207,10.6533,20.8705,5.9185,21.17,3.65,62.5,0.0,37.5,중식당,옥수,1,380,1
E1DF41CE78,202302,5,5,5,5,4,1,95.6,8.1,10.6,73.5,56.0,16.3,7.4,7.4088,6.9552,6.9552,12.9276,3.591,12.1912,11.4448,11.4448,21.2724,5.909,20.44,5.11,55.6,0.0,44.4,중식당,옥수,1,349,1
E1DF41CE78,202301,5,5,5,5,4,1,96.6,7.8,12.9,74.3,56.9,15.8,7.3,7.137,6.8808,6.8808,12.2976,3.4404,12.363,11.9192,11.9192,21.3024,5.9596,19.23,5.38,77.8,0.0,22.2,중식당,옥수,1,321,1
E1DF41CE78,202309,5,5,5,5,4,1,97.6,3.6,5.2,79.3,58.7,17.2,8.8,6.2062,9.2876,8.5064,15.4938,3.8626,8.0938,12.1124,11.0936,20.2062,5.0374,25.26,3.16,75.0,0.0,25.0,중식당,옥수,1,563,3
E1DF41CE78,202408,4,5,5,5,3,1,98.8,2.0,2.1,86.5,67.9,17.2,8.2,8.6702,10.0777,10.0777,27.4181,0.0,6.7298,7.8223,7.8223,21.2819,0.0,26.32,5.26,100.0,0.0,0.0,중식당,옥수,1,899,3
E1DF41CE78,202410,4,5,5,5,3,1,98.8,1.9,2.0,86.9,68.1,17.2,8.0,11.34,9.6957,11.34,24.3243,0.0,8.66,7.4043,8.66,18.5757,0.0,13.51,5.41,100.0,0.0,0.0,중식당,옥수,1,960,4
E1FDBF2D4D,202408,5,3,2,2,5,1,6.4,91.6,290.6,15.8,36.0,17.1,11.6,23.052,6.324,1.564,2.516,0.544,44.748,12.276,3.036,4.884,1.056,20.09,6.0,37.4,5.8,56.8,커피전문점,한양대,1,591,3
E1FDBF2D4D,202407,5,3,2,2,5,3,1.9,122.2,361.0,15.5,35.6,17.3,11.6,22.78,6.528,1.564,2.55,0.578,44.22,12.672,3.036,4.95,1.122,19.99,7.45,33.9,7.9,58.2,커피전문점,한양대,1,560,3
E1FDBF2D4D,202412,4,3,2,2,4,2,1.9,172.8,138.7,8.8,36.3,18.0,11.3,22.134,6.8,1.7,2.72,0.646,42.966,13.2,3.3,5.28,1.254,21.44,6.84,31.2,5.9,62.9,커피전문점,한양대,1,713,4
E1FDBF2D4D,202401,5,3,2,2,5,4,7.4,114.1,343.9,16.3,38.5,17.5,9.3,21.9398,6.4222,1.304,2.3798,0.5542,45.3602,13.2778,2.696,4.9202,1.1458,19.93,6.89,32.2,8.3,59.5,커피전문점,한양대,1,378,1
E1FDBF2D4D,202312,5,3,2,2,5,3,9.2,109.3,383.4,17.7,40.5,17.3,7.9,22.242,6.468,1.32,2.442,0.528,45.158,13.132,2.68,4.958,1.072,19.87,7.12,29.6,7.4,63.0,커피전문점,한양대,1,347,4
E1FDBF2D4D,202307,6,3,2,2,5,2,5.0,108.0,294.3,29.1,55.7,17.0,9.5,21.3858,6.8997,1.3734,2.4198,0.6213,44.0142,14.2003,2.8266,4.9802,1.2787,18.19,11.84,36.9,5.8,57.3,커피전문점,한양대,1,194,3
E1FDBF2D4D,202306,6,3,2,1,5,2,1.0,113.6,365.2,32.5,58.3,16.9,9.5,22.0095,7.169,1.3065,2.345,0.67,43.6905,14.231,2.5935,4.655,1.33,17.21,18.17,30.4,7.3,62.3,커피전문점,한양대,1,163,2
E1FDBF2D4D,202305,6,3,2,1,5,2,1.6,130.2,373.7,36.6,61.9,17.1,9.3,22.0113,7.1262,1.1655,2.2644,0.7659,44.0887,14.2738,2.3345,4.5356,1.5341,16.42,23.5,30.8,9.1,60.1,커피전문점,한양대,1,133,2
E20F4A8C30,202403,6,3,3,3,4,1,-999999.9,108.3,177.2,56.9,0.0,17.3,-999999.9,16.1389,32.7644,15.0846,9.3265,7.7856,3.7611,7.6356,3.5154,2.1735,1.8144,27.04,39.62,10.5,44.7,44.7,한식-국밥/설렁탕,비상권,1,60,1
E2157F524A,202311,4,5,4,4,5,1,-999999.9,9.1,17.4,64.5,63.7,16.9,10.4,3.3411,4.4548,5.5944,9.6089,2.9008,9.5589,12.7452,16.0056,27.4911,8.2992,24.14,5.17,73.3,13.3,13.3,분식,왕십리,1,742,4
E23D8D8DEC,202404,1,5,5,5,3,1,-999999.9,10.4,11.9,64.1,46.6,12.3,8.0,1.6863,0.8322,2.1024,3.7887,13.4685,6.0137,2.9678,7.4976,13.5113,48.0315,27.54,2.9,87.5,0.0,12.5,축산물,성수,1,7960,2
E254F12E10,202304,4,4,3,3,4,6,56.8,73.1,106.0,31.6,31.4,16.4,9.0,10.08,11.2,2.912,2.912,0.924,25.92,28.8,7.488,7.488,2.376,20.15,9.71,22.4,11.9,65.7,샌드위치/토스트,성수,1,780,2
E254F12E10,202307,4,4,4,3,4,1,60.2,48.7,71.8,33.0,31.6,17.0,8.7,11.346,11.9255,3.1415,3.233,0.854,25.854,27.1745,7.1585,7.367,1.946,18.95,7.42,31.8,11.4,56.8,샌드위치/토스트,성수,1,872,3
E254F12E10,202305,4,4,4,3,4,1,65.0,57.6,70.5,32.1,31.6,17.1,8.8,10.5196,11.7045,2.9189,2.9189,0.867,25.8804,28.7955,7.1811,7.1811,2.133,19.02,8.47,23.1,15.4,61.5,샌드위치/토스트,성수,1,811,2
E254F12E10,202402,4,4,4,4,4,1,54.7,43.7,72.2,33.4,32.1,17.5,8.2,10.2564,12.5972,3.85,2.9876,1.078,23.0436,28.3028,8.65,6.7124,2.422,19.66,5.15,18.4,10.5,71.1,샌드위치/토스트,성수,1,1085,1
E25C0935BB,202302,3,3,3,3,4,5,27.1,90.0,169.0,19.8,19.8,15.5,8.5,2.6208,6.5728,8.528,11.6896,12.1888,3.6792,9.2272,11.972,16.4104,17.1112,26.8,5.06,72.3,3.2,24.5,한식-죽,금남시장,1,2077,1
E25C0935BB,202301,3,3,2,2,4,1,24.1,114.9,227.4,19.4,19.9,14.8,8.7,2.743,6.541,8.7776,11.7738,12.3224,3.757,8.959,12.0224,16.1262,16.8776,27.15,7.33,69.5,6.3,24.2,한식-죽,금남시장,1,2049,1
E25C0935BB,202309,3,3,3,3,4,1,47.6,97.3,156.7,21.6,20.1,17.0,7.9,2.782,5.6496,9.0736,12.9256,12.3692,3.718,7.5504,12.1264,17.2744,16.5308,27.22,6.85,77.9,6.7,15.4,한식-죽,금남시장,1,2291,3
E25C0935BB,202304,3,3,3,3,4,4,42.4,95.5,165.7,20.4,20.3,16.4,8.6,2.829,6.478,8.487,11.48,11.808,4.071,9.322,12.213,16.52,16.992,27.4,7.04,71.1,3.5,25.4,한식-죽,금남시장,1,2138,2
E25C0935BB,202303,3,3,3,3,4,1,41.8,86.9,159.8,20.6,20.4,15.9,8.7,2.639,6.3336,8.1606,11.4898,11.977,3.861,9.2664,11.9394,16.8102,17.523,27.3,6.07,74.3,2.8,22.9,한식-죽,금남시장,1,2108,1
E25C0935BB,202402,3,4,3,3,4,1,54.6,82.3,240.0,23.2,21.6,19.3,8.7,2.4453,5.3625,10.296,12.6126,12.1836,3.2547,7.1375,13.704,16.7874,16.2164,25.49,6.97,73.6,5.7,20.7,한식-죽,금남시장,1,2443,1
E2718B6445,202401,3,6,6,6,6,,-999999.9,0.0,0.0,67.5,0.0,19.6,-999999.9,0.0,0.0,5.9,88.2,5.9,0.0,0.0,0.0,0.0,0.0,44.44,0.0,-999999.9,-999999.9,-999999.9,양식,비상권,1,2303,1
